5444,110
745,54
7159,893
3239,1287
3194,537
240,222
1625,2914
305,2273
7629,609
3150,2013
1919,15
3205,564
6138,389
346,258
344,500
1491,451
947,1226
29,133
76,104
1135,113
684,741
2829,520
1190,2326
1387,689
3069,6134
1593,1592
801,451
205,195
1341,5713
51,729
600,2494
682,542
5076,132
6,50
4580,70
1644,359
257,21
992,4
914,1463
4991,766
8612,775
1895,293
239,237
3073,607
2260,960
1342,20
1278,880
2395,6649
1171,345
42,172
1714,2132
3456,197
1249,485
7285,1286
4067,1062
2574,849
2684,450
2828,227
3312,1544
869,516
1138,3274
1325,142
3460,523
3982,1573
2360,1070
1495,1620
65,4870
2318,32
2402,249
4967,3135
260,51
2433,503
484,726
837,821
706,203
641,1236
1214,1737
538,245
271,744
6487,4988
1264,1582
386,1209
1911,1110
2771,3388
4574,26
2684,80
1170,346
1032,333
1029,646
447,673
791,2093
2017,2214
3050,220
764,724
798,55
1223,1877
96,336
1219,1597
5640,730
437,1256
2336,43
2104,1463
1277,277
3448,982
418,301
161,1786
1003,92
1144,37
2647,1540
1961,16
2067,1701
4548,2
397,5004
2222,1221
46,799
34,4684
1801,365
1061,243
1170,1406
466,17
1796,872
1193,810
423,1502
1807,253
406,59
537,337
892,268
2356,2980
5000,1325
8138,209
1175,1108
201,1093
1219,616
1875,1664
3773,276
1068,1515
706,2149
11193,1013
3872,1854
1453,240
1139,1542
2800,2545
172,471
431,753
605,228
2288,621
600,162
3483,327
2167,646
4511,52
3675,666
2212,364
780,914
3087,2169
437,1129
1539,255
9607,220
1315,1069
1761,2030
869,156
1419,60
108,673
262,316
3733,1573
2342,2043
723,153
2025,1724
604,571
1378,796
737,160
843,1029
923,1768
4144,13
160,667
35,402
1482,362
2472,269
1802,1
3143,1016
4172,170
2178,646
2311,673
290,702
5849,2362
1556,735
2471,1503
915,749
1525,1045
111,980
2259,860
5066,1103
1167,287
2473,1576
6570,866
4331,93
700,130
7984,3761
1342,304
39,1625
2997,398
345,3662
49,1824
1675,823
272,246
578,132
143,1594
1682,430
10083,578
1074,320
7024,1286
1734,120
3147,98
1968,2853
746,27
8141,108
944,462
376,1801
1730,297
2284,160
5931,513
386,201
1732,60
420,2173
1795,1206
2389,838
1130,391
772,447
20,616
2315,484
3423,952
2644,324
303,520
216,811
827,1719
547,402
1465,3
3361,39
1035,81
373,743
444,538
106,686
1495,1394
288,419
2008,1279
184,236
2207,1812
338,68
397,3165
6861,390
1580,125
3210,2941
367,254
8254,249
2135,603
2338,1704
954,916
790,1809
1990,98
2746,1971
637,50
3079,1232
6532,2709
474,902
146,1273
229,197
570,937
37,1412
113,27
871,717
1836,275
149,196
1882,2650
561,2017
1459,765
2600,898
652,665
4058,228
8003,224
282,1843
4730,498
4846,1260
6513,1112
3396,563
4932,2828
1230,349
3336,995
1887,1199
1026,3158
1968,34
125,426
2496,1713
2197,960
2617,1134
3010,673
2514,3127
471,507
145,113
762,731
1708,509
754,1454
98,3181
469,334
2896,854
1208,188
1370,683
1885,18
1350,300
1322,511
2387,435
5685,276
699,2497
181,629
3834,32
1040,874
812,637
403,2256
3052,3029
1010,752
367,1789
8990,1040
4608,877
559,98
7362,302
629,839
227,1685
5535,868
319,1652
9896,481
1083,959
437,236
1945,1036
3009,5
775,3053
5137,708
703,111
783,1430
317,553
1345,341
1414,409
3255,110
5575,3710
248,13
847,1820
5537,307
2605,578
2539,539
5615,1753
2850,560
514,73
2352,145
729,526
364,446
887,1753
246,2016
1280,1613
154,1448
6541,2041
2036,207
206,1606
1134,304
1795,2028
2934,1431
4451,1211
7282,1724
2245,3195
1045,1216
2190,78
5005,3379
1812,74
2142,780
3599,7
118,1498
3379,1764
195,837
3784,193
2722,146
2231,899
280,4571
1262,2
3139,1232
1501,477
4572,271
5400,1294
29,1793
161,561
1138,270
990,179
502,425
980,243
163,106
3820,635
1992,531
88,394
4018,1097
689,166
1024,596
58,786
3506,79
1300,415
3465,1094
3210,507
1708,162
5899,1408
5376,888
3613,597
499,530
5926,4489
4367,384
2415,1072
1342,456
2384,406
2193,1398
50,258
2311,842
4738,4284
275,354
5133,2854
1009,760
928,520
1689,443
2223,1048
5146,773
0,911
976,316
3749,1202
344,410
2991,774
262,530
1009,733
944,665
3835,837
1634,16
528,748
259,1370
402,76
567,953
943,1609
154,155
132,1540
2403,1883
3054,622
2534,1555
885,111
1557,389
1130,407
117,208
7551,1571
929,171
4872,512
2878,379
1746,894
3981,654
909,1287
101,612
401,1715
278,295
4415,875
115,1217
42,2890
629,3520
193,361
76,934
1716,824
550,1044
1712,1512
1251,493
1946,257
756,65
350,3029
4258,175
2607,395
1062,1828
776,681
6080,167
4512,5043
294,225
184,892
113,380
1266,597
4902,1690
973,6128
2051,690
5799,164
594,14
757,3
663,369
919,879
1821,567
5640,1209
1523,1417
16279,3300
7864,832
1146,721
207,136
1654,1039
114,3382
2620,414
694,1224
1407,918
1846,374
684,737
379,937
321,82
586,1776
1821,52
434,2936
2213,886
55,839
773,537
400,3661
342,290
1059,107
1837,165
1126,750
1414,499
2293,193
721,975
613,628
2435,1672
601,205
3228,1183
728,191
802,1956
3437,193
3394,477
433,41
702,528
1962,451
11145,1245
1499,1091
339,623
4305,1989
230,253
4930,631
1077,2403
892,329
898,123
55,726
2222,267
1142,370
3312,325
292,1029
4515,1230
525,616
5127,1276
1309,568
6444,542
1771,641
450,1170
596,81
2423,363
2889,1163
851,3992
2187,3762
2970,1088
2054,464
6809,257
2042,366
40,3360
1520,3963
788,328
333,863
7456,277
3003,403
74,406
1500,1028
1478,306
1481,966
1730,175
11,1016
1463,115
2965,2833
4006,2496
11515,248
706,532
1099,980
4845,228
2748,657
2331,675
451,325
1814,1094
2805,2312
7746,1727
2244,595
3928,231
1150,5089
3432,349
703,701
200,248
1051,937
580,680
2528,398
4251,89
7816,567
2210,1084
3121,355
2019,274
528,654
671,1047
387,23
1222,119
3166,2381
1402,240
1493,1786
571,85
448,1428
3453,300
2580,432
2482,2638
91,954
2873,884
2847,48
7253,1666
352,267
390,1130
1428,404
3347,179
864,211
59,815
1233,951
1409,1874
176,958
365,2148
815,599
1307,297
5115,1754
1855,584
1533,1953
2759,502
1471,1313
1511,3984
2294,162
1748,554
1710,912
2371,1182
79,1080
2195,1555
1663,1436
404,905
1111,358
813,260
5041,710
653,239
844,777
1459,10
1237,90
2476,1969
2270,1016
1115,238
1468,2973
5383,215
4525,3290
5599,2779
3011,2725
1865,631
123,351
5115,231
1107,1083
6167,958
2026,1359
1005,704
7172,248
1579,427
480,12
928,178
978,221
613,1230
3556,123
912,562
5324,2043
3293,1540
799,757
1359,1004
498,347
2092,351
148,13
1348,366
1361,141
798,63
3032,503
2108,1762
7481,71
13106,14
464,1815
1919,141
3752,66
669,305
854,1136
1032,2266
1064,3961
758,709
198,568
2461,1793
3437,642
8531,1227
561,1129
2533,49
1031,112
3354,1726
774,917
5670,2173
3603,2078
2566,65
1134,2523
1690,483
3874,1373
1130,1230
351,236
1140,2311
3258,907
899,3359
581,102
4586,2800
826,1812
3154,73
1340,827
1611,629
7656,306
330,884
4160,276
228,1803
1673,386
4368,1760
747,2296
76,2512
2219,95
5460,1272
2601,508
3899,2009
420,1073
1800,240
4447,2137
3500,530
2385,1549
263,68
3970,169
629,895
337,64
958,55
3963,153
2823,1753
2824,1431
646,356
681,77
3761,1014
95,57
2130,600
1347,52
6021,3396
356,108
807,125
669,2443
378,202
10443,28
684,814
1790,676
1462,1168
1992,219
973,495
513,30
4047,2967
2552,302
470,1063
285,306
1146,968
2219,489
1614,52
5608,2908
3376,843
4398,2006
1605,4393
1690,10
3869,3904
2665,2336
1093,115
235,533
7298,584
93,1258
858,422
1139,403
1988,2892
757,489
2655,2619
144,1320
2152,238
2649,11
857,2835
1379,537
3530,1608
118,2091
1500,2358
558,518
428,943
2958,2900
757,357
17,266
782,836
6058,611
5943,257
21,399
4177,973
2693,667
233,685
2066,1267
466,655
536,600
923,218
157,225
2600,532
1545,37
177,3015
2646,39
7988,181
2514,22
3004,140
5070,1692
69,1360
883,614
49,2871
4839,2145
3457,1938
588,527
656,321
6348,250
1234,8
1975,1860
2239,273
75,504
2125,704
3598,670
3406,693
1725,1056
434,198
1744,1870
1753,7701
273,607
3821,791
1240,177
6255,76
1520,672
1460,323
4031,811
2829,691
580,509
3121,1414
3606,111
639,252
468,1880
1090,808
3636,362
150,742
1199,94
2501,189
6677,726
186,480
1808,538
740,297
2556,1424
719,460
2933,49
11136,202
3204,106
805,845
3205,101
1490,1122
950,1331
7463,105
834,224
6644,158
268,173
2191,116
10112,1277
2830,580
1569,1639
8492,1873
1758,607
1265,449
836,646
400,153
468,402
2567,0
689,459
116,826
97,252
1401,2184
139,421
1735,1516
835,72
1221,195
1897,2067
3427,2700
276,791
577,1050
3037,1362
315,335
101,97
1594,1497
70,391
1807,307
3437,407
565,1132
1886,506
1305,33
1420,1326
1110,287
3873,817
42,197
1158,2017
1304,391
869,9
9,3608
2147,702
2794,4459
134,45
4777,317
1935,2078
228,1445
488,524
3496,2366
1076,288
850,667
1618,349
684,984
822,150
223,861
4633,1685
1587,2002
1476,10
1262,42
219,4137
389,466
1138,1274
948,1213
3136,2673
1370,154
1070,168
4000,1796
1294,902
83,477
9041,1018
1931,875
258,672
300,230
5340,393
2517,372
8558,1550
506,162
1199,789
389,165
69,780
5664,559
22,747
385,686
224,193
69,4
948,1225
4015,2499
7566,1206
2175,481
128,227
802,67
1664,996
486,3557
31,222
944,65
5956,771
2197,11
1889,1427
3258,3363
1142,86
564,1167
796,713
4654,379
23,983
5442,2468
967,1280
465,943
166,81
1550,1247
1233,11
166,431
791,353
55,48
6059,756
388,1728
554,711
5951,60
658,704
49,114
517,116
4237,1330
758,146
37,1843
2102,1250
2385,6189
2240,632
1880,2332
1204,1809
381,491
1731,27
1199,654
64,350
1700,1917
4127,788
775,2093
75,1215
364,1281
1689,380
1020,334
435,165
622,115
1883,1698
1492,945
7656,970
327,1124
3070,3193
1014,291
1566,145
375,529
1164,3436
1113,1314
1003,308
1843,1380
664,410
926,318
515,82
463,377
8727,1696
1803,53
240,1511
4262,483
642,858
1638,1090
487,126
934,252
8998,64
1525,598
5212,541
1804,2253
1891,1632
3377,1073
1430,756
4539,888
652,1145
1156,1040
597,221
1944,2074
761,525
3541,344
824,767
1055,2796
9409,2791
995,2499
95,681
305,646
571,756
19,1488
406,1117
1327,71
2414,1088
1153,249
4138,932
284,684
576,478
49,23
1711,966
5141,1520
3229,195
2685,376
738,348
2118,739
62,1699
1858,283
2057,85
2805,757
1608,1115
2847,298
2108,608
1205,334
570,232
3084,274
244,1647
1028,884
2800,248
5762,41
3264,2983
1990,1277
2132,926
971,1081
1277,644
861,55
1423,467
1142,3100
2083,335
693,645
2393,189
897,5374
727,3040
1208,482
784,61
1356,46
2742,3764
1400,592
4421,1226
1321,1204
45,1022
1039,1094
3176,129
637,673
1003,168
1607,1339
1167,140
424,1849
3365,3405
6093,698
7563,3997
3497,447
3253,565
3516,2441
5620,949
984,431
441,1156
4314,59
246,2419
1601,928
716,2522
117,315
2248,325
4398,1538
6922,3002
767,33
210,129
6432,1450
785,400
1380,893
840,1382
3079,357
94,729
939,1608
3514,366
139,688
1613,550
3418,16
4572,278
3598,45
1570,246
5914,405
105,973
1048,14
2025,1005
1716,572
280,661
1434,428
1111,790
1598,1096
3632,409
1413,754
369,1698
3149,453
5792,1558
58,513
1939,424
2051,427
94,621
825,1393
2668,830
179,449
569,2162
132,1636
278,348
1965,2789
26,1143
199,225
1735,212
301,58
1916,154
791,219
728,684
1129,249
1679,1625
2636,2687
68,549
2102,1282
2075,4002
1574,907
4515,634
1144,6062
583,291
2862,741
1430,2440
514,3275
1411,70
641,440
232,221
2215,698
2826,1550
4861,720
3626,1749
4050,1421
325,58
635,196
325,1546
2532,212
115,2800
733,229
2223,415
2149,2028
8914,2624
1394,399
1534,917
3065,505
1224,58
689,611
138,1430
3238,125
2835,106
1265,4456
10815,861
1253,713
2716,492
3121,99
2174,80
2818,818
1595,254
2187,1677
735,934
2577,2236
2336,1333
2670,748
319,295
988,36
294,2775
3247,929
2310,1799
1708,3387
5852,2017
512,472
3544,1706
1762,493
43,89
3267,460
6321,250
456,162
4269,124
1155,1189
2537,326
2525,756
2912,564
692,917
2232,131
3040,3277
1028,1678
286,373
1448,2229
182,1709
1523,1356
3720,2218
131,468
2080,1025
1078,595
3374,530
366,731
691,92
1785,1153
1289,313
421,15
2377,315
511,953
1127,537
3442,248
7373,519
1026,2222
1342,204
38,924
2332,1341
1206,67
2341,1116
379,560
23,283
860,546
2726,1704
336,683
1270,88
3573,801
874,14
2526,645
2069,41
3911,2954
3894,399
3645,334
2309,1273
328,1158
1851,285
4040,2015
516,189
864,514
601,329
1166,1980
4213,819
2061,100
691,640
2592,451
193,1121
77,969
3020,217
3720,1227
8083,603
843,2234
930,5
1803,95
2791,4
503,215
1638,207
4988,728
2791,2145
4143,1153
2480,329
2331,957
2223,2317
1776,967
1491,1691
2476,338
4464,1201
2230,613
465,974
225,285
1452,2059
344,740
57,416
106,1077
1213,1419
3115,687
1081,179
350,517
997,51
430,693
232,136
144,3750
560,505
5300,254
77,1347
631,52
2063,318
76,1952
2709,1216
2708,1573
1553,1305
2195,533
602,1360
1199,3659
5891,598
696,331
5793,110
0,63
2787,588
1751,190
155,318
850,151
4973,665
5690,1252
1240,685
654,1714
2726,277
138,124
9874,770
27,253
2126,771
565,279
349,5218
112,2067
3820,502
1515,685
37,62
151,4635
2296,327
886,397
3465,118
7402,2477
1196,185
343,276
2701,1759
1335,346
2643,1140
1471,208
448,60
6837,202
4428,246
1531,1639
3310,993
559,974
855,123
1946,765
1483,557
3046,622
2732,491
2242,1394
676,228
7493,829
3661,6
3578,1429
157,415
4041,1255
1884,3188
776,262
4280,322
1354,2057
870,537
1765,713
3177,1947
743,93
2457,2400
885,974
2622,978
407,731
3312,300
3480,1789
231,3276
466,1429
12078,2892
787,239
6949,1716
2935,2164
3127,59
91,727
679,367
8935,195
908,216
1020,199
1631,106
616,6
133,476
49,730
6262,793
994,688
5081,192
6989,170
1117,1471
1339,1674
2737,1568
5164,552
1933,2496
1203,655
19,3256
119,1192
1147,752
5810,2001
193,2686
2462,146
2687,31
612,2376
2333,1127
931,1525
4820,311
3408,977
1182,1139
105,1127
384,1648
3660,20
503,2967
909,363
2076,84
2259,36
3977,1918
2167,60
3711,63
4238,5338
7272,58
1142,681
7368,2674
1816,1100
2833,2636
2718,1113
1870,79
2345,3316
1676,609
3563,1962
882,376
705,1764
1220,802
445,87
22,1047
1267,730
1554,1369
1947,461
13,318
6676,507
720,1177
2255,364
1948,587
1885,494
3046,1218
476,430
661,2193
2495,125
2973,3303
539,342
606,751
681,988
1826,417
1053,2556
2702,2573
453,541
749,2314
2316,1169
2077,769
844,2269
2251,1447
1863,1191
2550,1187
2413,168
5559,2275
3907,590
2621,900
68,775
144,2371
614,601
878,797
3351,2223
3964,5112
6740,286
1212,29
2746,0
2542,1841
1293,1113
937,4719
5173,558
1450,497
3193,107
1460,4595
1346,1421
2191,712
3133,276
2704,897
966,2535
645,237
1872,1173
4199,821
1067,3208
930,154
9018,154
8157,948
1559,2374
2445,1521
13421,974
174,284
372,2075
1366,448
181,188
2141,145
4846,206
854,251
166,1255
1930,67
2806,171
783,2167
252,608
445,209
1056,47
886,107
2271,1079
728,102
1914,317
1573,1096
3901,521
1532,298
3929,1708
3087,1094
801,814
6559,2124
3184,52
2168,192
302,2007
581,511
1055,1344
3070,1040
173,742
3400,2528
5434,455
3225,487
1432,2945
515,4381
3353,128
6075,1224
91,233
1379,515
574,446
1097,683
3084,862
167,411
2384,4507
857,455
1408,61
2016,104
449,1372
2274,278
141,857
3944,396
2267,1733
489,642
2670,314
2018,215
866,718
2829,1671
303,3251
978,729
331,509
3431,278
3552,461
4955,108
1340,1335
410,657
1047,762
1472,1067
748,2766
625,210
1161,2239
5628,635
1406,846
1916,2222
1664,48
8867,859
1387,447
350,141
611,806
139,451
787,2488
4712,2911
1407,838
1664,415
2671,567
946,1197
5193,1045
1580,203
7419,279
1272,947
1346,165
955,644
1810,326
1034,204
600,945
5140,1021
1007,568
1591,102
578,1532
354,2320
1082,1309
200,1419
782,901
6733,290
341,2941
2614,2035
167,2675
5510,1943
1061,1702
4349,463
3030,1258
1511,2270
825,248
1415,1000
1497,358
2464,382
5158,1599
1662,151
1144,180
3552,1455
4569,202
1971,8289
1588,662
522,898
206,1294
401,212
1559,260
4294,206
1853,1282
771,1770
854,1805
951,667
392,801
690,316
125,48
795,2706
5484,700
1654,469
823,230
247,728
2590,1472
5215,1732
4571,3459
982,1324
5241,258
699,1181
159,1583
1283,1559
644,505
1931,231
170,5257
973,1944
1219,1650
152,148
1346,1343
806,419
135,1055
74,141
237,967
744,0
6117,1223
1098,543
773,1173
78,1782
1163,1734
582,422
2214,836
588,432
1070,1884
3423,350
4472,747
6762,849
5376,1381
1459,990
206,320
6684,1563
950,918
678,447
2042,1958
956,1362
272,708
1248,468
522,1181
1351,594
2726,210
2187,19
2628,1671
676,190
6547,1993
290,615
2955,526
1201,1404
6423,944
70,987
158,1066
2520,1069
393,839
4335,1370
2846,3193
392,352
1485,2689
307,45
815,467
2594,497
78,3129
3574,196
2942,1135
3414,781
1580,347
3388,0
2709,518
11,1572
1215,154
119,4326
863,247
1371,306
289,777
969,5689
1685,377
2001,54
898,1148
1239,349
380,618
699,2442
430,989
2919,498
3305,229
746,1164
2507,90
1384,225
333,104
2217,195
2254,60
387,918
5875,158
430,2260
17,2
2103,413
364,629
604,1637
1057,62
1830,95
277,2091
2726,49
1056,1138
1092,2575
807,124
2750,354
2328,720
4079,846
111,207
783,413
544,77
836,460
3596,237
3901,268
164,958
1068,93
2307,997
1495,848
1040,418
794,480
1924,906
653,838
5742,514
7773,186
737,1500
541,522
14865,1888
3658,2602
159,1260
6988,1961
1166,359
1298,60
956,1686
3438,1583
371,836
273,408
2985,3013
2773,115
113,174
757,475
158,18
396,611
2688,1127
1499,190
721,255
466,380
547,288
345,2022
463,1775
1298,40
2097,998
626,1944
111,2255
2004,127
1592,1824
1072,3086
60,1672
16059,3338
8,209
176,123
2208,42
1957,516
4227,181
2937,916
7507,152
1548,1772
897,1348
3337,2206
4171,877
925,49
257,120
2390,1228
480,226
2114,946
2794,620
848,1238
49,262
1741,960
1104,1184
2823,129
5541,399
1547,1187
1793,1161
479,110
2368,960
13636,475
452,1455
2537,1280
1096,963
1316,1166
73,740
989,958
1533,239
2570,1018
2362,540
1243,399
1275,507
1386,242
2447,293
683,216
1076,136
259,843
4425,4463
1654,3711
1323,373
3672,1977
3279,1147
2232,726
383,280
639,113
223,89
919,129
1136,193
1649,3089
1910,1126
670,227
1497,869
924,1013
436,1441
2022,1508
971,759
274,1373
2618,31
5222,1802
290,2864
2115,245
791,938
5928,1451
274,505
1016,560
187,240
2496,395
11399,11
1598,767
1395,649
762,2728
2163,1030
618,26
1205,398
4106,151
405,760
1040,3943
505,72
987,1763
1221,597
263,832
873,204
932,1412
1071,1962
1852,500
6835,273
355,1858
1185,49
209,1310
56,803
3861,486
221,497
390,932
1386,1643
387,242
1238,800
6664,2845
172,34
941,34
705,1961
643,2393
514,43
8461,1374
573,1138
49,1136
798,840
383,220
1362,394
1456,216
1069,1757
997,1054
349,618
1070,604
2030,570
4775,88
13,749
125,390
2268,987
5158,223
513,163
3761,711
48,2058
2125,1335
297,238
669,208
440,1386
2491,788
3630,144
6027,1447
785,325
632,313
8103,1251
2886,439
109,920
1067,1240
531,1048
29,229
317,74
235,655
490,594
2604,447
157,1837
378,256
1068,18
465,70
1514,110
674,819
1287,863
2385,256
7871,963
1457,201
1117,141
659,279
806,3319
607,1762
1343,121
82,5914
550,1631
2435,1002
707,283
482,389
1506,138
369,288
63,516
5308,28
1865,96
2101,494
2750,1469
170,5477
3439,1145
6093,1867
7404,334
531,151
1109,2519
2822,478
6308,936
2945,1760
133,503
312,1096
1334,77
79,239
3246,155
136,915
2114,1012
70,461
1721,3395
2780,820
7286,396
2314,1300
253,2000
732,770
108,681
2494,2187
454,296
8128,441
352,24
396,1598
1412,180
1572,76
7950,2312
1024,322
1493,594
4318,64
1534,90
1882,1447
864,1686
827,2984
2518,549
5962,2133
2251,728
4916,3155
739,88
1489,75
2257,1250
2667,173
6073,514
2374,426
3368,1686
4228,36
1013,1137
2393,4133
136,541
68,220
982,673
1101,629
2968,335
2704,559
696,322
409,424
1233,1231
1459,55
941,154
2243,1084
288,1877
2044,607
12338,1336
188,1407
1499,171
5106,474
1033,483
4956,977
1173,622
364,257
1522,948
1179,256
2976,312
1007,424
347,65
856,878
5224,234
400,216
616,446
515,395
164,1836
1068,27
42,2335
183,364
3433,221
220,82
70,1274
773,53
405,496
65,848
165,6484
2204,844
581,1177
2316,347
2693,452
1708,756
1579,112
3595,1041
689,2135
3287,346
2171,1158
4971,125
3540,426
739,842
965,1816
5703,614
2070,274
1735,2735
1728,1142
1093,543
1802,2427
1054,596
1243,274
1623,1669
1186,18
174,551
133,416
805,283
1160,799
1596,2014
4660,19
2756,640
39,16
1427,391
2356,1489
655,77
2082,1193
225,1293
3116,947
1598,1530
4464,599
99,2880
53,1011
196,1175
4635,457
1486,1643
2104,85
150,93
1802,1253
1096,228
451,2018
410,191
1665,698
4015,1115
1637,405
4155,200
1912,101
5859,1693
1,540
1565,357
5384,447
881,1655
4667,854
563,617
315,817
1666,490
1670,1141
4100,976
4132,13
4669,127
846,617
930,413
4366,419
1902,2683
229,2726
2991,54
2421,515
538,2051
266,712
5023,3910
2892,880
2733,316
6594,185
1470,295
3000,900
1905,319
3185,1597
311,529
3589,1056
581,1559
195,1301
861,1191
2799,680
1857,755
3034,1092
2633,3118
5335,158
1025,1714
2917,960
1016,1185
776,218
6712,199
1639,240
2645,227
3302,483
117,29
614,246
3408,2007
1076,811
4820,1069
1595,891
1411,3100
3149,156
1192,148
682,73
5597,2449
118,215
1853,2468
1199,463
316,88
384,375
446,821
2128,156
1133,380
5733,754
4746,164
997,734
1367,648
480,144
367,7501
1417,24
452,912
2642,419
1356,2460
688,1596
1925,2414
3155,786
1367,53
4849,973
1590,1060
1366,3652
766,1601
470,382
287,1490
177,1
2187,531
338,291
264,629
4042,1429
1518,135
223,1229
1075,126
76,47
185,1393
5579,931
1140,1079
2602,38
5546,322
505,352
787,1789
3212,5800
2070,280
1836,457
1114,1337
2040,235
681,142
1640,931
285,358
2332,247
348,1534
101,991
1308,1214
28,545
2921,1979
375,1102
302,154
502,1260
1545,259
497,613
29,2829
6183,2552
1790,810
115,241
3599,104
1508,24
4152,557
523,2978
4249,149
810,979
1770,326
3681,295
465,431
3000,957
726,1774
13627,166
2325,851
2706,169
2392,4
669,108
1464,1461
7998,96
947,447
2564,1669
1339,144
827,1258
1454,692
669,826
877,616
2061,631
2170,1456
1323,320
1094,2378
85,286
478,560
106,183
394,419
3145,1304
1799,139
563,2276
828,273
3261,416
25,127
2667,36
678,658
807,577
2650,504
3601,707
145,1292
141,1599
186,241
3766,1429
2201,1018
288,3295
809,1701
142,1289
1047,470
4829,153
4169,1174
3575,323
2942,1017
657,897
3953,128
1197,396
1494,168
448,2226
648,196
242,141
1592,502
6399,932
2533,58
968,38
4407,424
6929,852
120,1096
516,265
7255,695
3309,1879
516,132
2137,1519
230,968
6,565
350,2465
2635,138
385,3158
2382,2261
4745,1341
2198,2564
138,1548
800,582
1809,3063
2891,224
3259,1305
224,1722
89,273
610,99
49,284
246,1530
576,3400
1014,512
1240,1679
3240,291
2589,416
5078,522
2508,492
575,2477
1136,195
1534,2201
172,236
1891,287
63,2746
105,1126
290,820
4055,3527
2269,775
1355,1264
630,214
1027,841
1904,105
3136,124
1561,629
533,1395
1463,259
4794,1403
1793,1356
2568,13
989,2466
2436,1880
4864,1934
1537,441
1470,49
6587,1428
96,1661
1219,7254
147,805
3120,321
941,325
2575,1496
5673,952
1470,971
3383,1108
3125,1669
1636,193
2600,2072
1555,3233
1689,120
2092,759
1061,1414
3457,429
87,203
1345,1766
1088,872
4046,594
1427,1072
2027,72
2642,2778
85,798
296,480
1959,441
8760,999
1193,1407
1529,2297
3178,2307
954,410
1263,948
1728,1778
2315,1159
167,3437
3717,119
1873,709
1383,844
4907,470
3651,104
4193,643
2495,514
3862,393
1647,425
3172,1766
2468,572
1203,49
4610,1078
2755,122
1394,351
3876,2400
1148,279
99,328
3986,731
722,357
589,93
976,1099
5090,327
2622,1906
1146,457
2533,69
900,1783
2672,6753
6713,1794
1602,583
2886,466
90,454
2577,3615
1132,373
925,233
1216,281
3086,1953
94,208
301,317
763,904
6117,1201
2111,2021
1002,321
4441,824
7011,148
577,609
1126,75
2655,1673
293,1057
6001,968
1202,117
355,3204
3394,147
2779,4099
1494,455
110,735
1375,3275
492,1805
532,1070
1306,2619
1241,1084
103,766
757,1366
14,1327
2685,4
421,367
4803,2005
1572,399
115,268
2335,279
86,53
1927,940
766,67
225,680
8311,628
680,432
533,1261
1396,2292
3821,528
1329,302
782,58
2150,1473
443,656
721,402
3252,778
403,319
913,906
1053,326
3208,550
2339,1245
1064,849
660,775
1834,177
3507,1589
9278,56
4408,543
3773,88
130,1364
1802,738
8029,3
2652,175
2741,1304
3219,395
1952,59
1223,779
2385,1760
975,916
4654,596
587,839
2308,1025
917,5689
1830,17
106,1854
939,190
641,52
325,1331
3442,1711
83,4339
1586,169
6041,933
3101,354
2611,3858
738,718
53,503
3710,1006
3231,1273
2953,187
3820,734
3856,150
5810,49
1283,413
125,442
898,759
911,850
1172,2243
615,584
1500,981
390,786
10746,395
4257,654
4,11
3331,592
1479,1217
2714,1987
2327,243
98,826
1588,2031
2328,498
