148,276
188,816
682,194
483,3368
232,756
625,1616
5592,439
364,1285
2599,748
1495,2063
406,176
1038,207
707,1724
1060,301
60,1182
1002,564
478,1957
261,767
782,1395
391,1341
160,312
7969,1213
121,996
306,543
2701,829
1505,77
1728,5
111,1305
224,870
886,625
486,1148
385,547
1734,603
1269,374
1412,120
41,2648
405,277
912,406
256,27
102,133
1317,861
395,307
1098,3140
15,1200
411,1291
760,11
381,315
917,168
550,607
537,3448
462,2126
300,1683
68,133
247,384
61,151
58,729
530,114
1407,416
3068,1503
652,1589
991,1157
477,991
1665,319
857,793
2126,3695
2325,18
1448,106
636,592
2095,153
484,1801
112,1746
1316,2482
2458,266
219,64
463,1456
315,782
755,2151
972,2563
614,313
82,1176
4441,797
1337,1070
143,1250
210,663
1461,744
972,445
1942,98
124,134
1434,74
281,945
1179,537
4059,1394
55,469
2249,392
386,1137
1093,1069
1398,352
666,1054
425,479
1020,770
3726,4151
4,200
1378,1236
70,700
978,1390
3902,264
755,439
562,36
444,1117
161,2872
21,3403
637,436
1,944
1326,9
123,4592
1116,1569
937,384
150,144
1558,724
349,641
843,512
748,370
2880,87
191,826
301,797
2977,421
953,911
1366,2104
764,309
340,852
268,1097
61,843
798,392
823,2159
3227,1135
794,1794
44,1821
989,428
548,1097
1194,785
795,1327
345,1313
125,1057
1282,26
620,877
383,697
115,978
2294,777
40,37
726,135
482,449
70,100
404,198
1990,315
702,804
478,1936
3438,1012
261,768
756,2052
747,1790
20,215
222,1569
95,1783
527,85
833,1557
1794,370
865,2698
1010,1856
622,581
200,1563
612,928
175,571
1862,437
835,764
616,1447
822,546
956,1498
1029,1430
702,457
2572,747
167,197
767,1882
666,1026
129,617
427,534
776,1531
369,405
1326,716
330,124
4763,135
150,7
393,2828
421,2792
5756,625
3127,665
77,956
91,4437
145,388
103,378
1331,2824
623,135
1774,1422
2839,4267
52,1083
1249,101
211,2694
1998,1593
421,2827
123,171
966,642
252,260
221,520
758,4175
1335,80
197,3686
10,39
112,3125
98,498
2526,3597
232,33
352,905
965,465
827,271
1297,278
206,716
1431,228
1395,492
186,1684
930,747
1779,186
313,2422
798,1294
623,718
159,483
1516,34
895,186
1235,1833
450,128
517,99
638,3025
1269,1344
397,145
1087,1747
305,711
91,621
4,1601
2079,850
287,1249
2038,890
1151,82
1435,167
36,1364
2282,1203
1199,2131
201,201
701,389
3259,1441
722,1778
3952,2076
2169,277
3181,1095
1050,243
138,1554
1244,14
595,935
652,279
638,568
871,4591
424,3083
2276,739
2333,1623
1538,670
148,1348
229,732
544,5573
407,622
575,911
1642,312
827,1310
1347,1119
1055,339
310,1134
652,397
560,276
3585,2847
1819,3954
1317,1409
1374,117
439,578
815,611
2496,2746
181,1029
377,1300
12,761
776,1399
722,237
187,650
429,693
269,2327
936,1257
3276,2316
594,364
1099,63
435,639
1914,766
857,855
1354,1203
877,2334
98,432
1,2353
1941,656
2273,312
201,46
608,407
940,2818
86,1
1093,1581
82,14
493,1533
186,1367
972,932
342,53
1046,24
4505,957
979,223
657,142
1353,2221
821,3762
331,56
2507,855
2811,139
280,1235
1848,4154
705,1152
1628,349
13,1062
1209,1343
237,701
912,171
80,856
2209,243
618,212
2521,582
1079,2296
645,742
1047,1578
903,176
623,301
2816,1172
1139,303
2359,1103
650,1706
1305,423
237,1225
792,119
642,632
82,1480
354,244
1539,1060
400,304
124,498
792,583
15,475
710,1638
54,465
519,451
2269,723
1244,1470
519,306
1269,2304
339,290
1898,74
493,663
38,2578
689,2084
3133,209
355,2576
305,1384
1154,921
291,1261
2715,73
306,2159
1482,325
1219,1371
3132,699
127,248
700,404
359,821
270,585
64,554
81,36
122,20
123,4135
16,1542
457,3469
2760,301
734,391
942,118
2452,672
627,3745
601,3159
257,315
2212,187
441,914
905,186
831,699
1106,793
166,1845
2115,125
128,1345
822,15
2355,604
303,2802
129,3708
1148,1354
1326,47
318,489
2273,36
128,890
948,644
463,2096
102,1284
1037,420
856,318
4341,75
408,795
629,578
2281,356
464,1084
183,196
506,210
2582,346
299,635
448,1414
85,2329
1954,354
153,352
294,2130
991,1108
4506,1314
1826,210
1582,1892
181,271
2454,211
2350,627
4492,1559
1061,1621
134,139
462,2416
189,541
1140,2034
373,1306
179,1860
342,1213
78,202
719,165
161,788
295,45
1931,1307
85,3349
882,32
357,662
1390,214
743,3491
336,96
226,1325
6843,360
1194,395
628,1776
536,732
1416,602
1004,606
445,862
324,12
3,483
536,2192
1086,85
2550,1039
1819,125
178,347
271,1009
2212,3
250,256
452,2856
161,571
16,29
1248,1167
448,629
220,313
1096,884
254,4
51,1986
1152,1996
152,1822
691,196
666,1068
1129,679
169,105
2139,578
1033,11
387,648
241,937
1192,1424
861,64
390,1895
1558,97
52,514
129,401
1479,4
1678,2122
1969,204
7,273
141,67
2044,134
1459,683
1661,1270
1258,1964
714,533
185,424
233,110
262,548
110,1168
1019,2695
557,496
122,873
523,17
123,2009
999,1023
357,203
359,200
160,901
55,210
1232,1185
107,815
295,274
2401,450
2403,1818
1663,151
1018,102
3308,65
853,1656
934,1476
2515,1071
782,277
27,301
879,26
1646,1811
117,32
2231,2115
97,2384
1668,861
6,1590
2308,1155
1604,805
772,616
204,156
3445,681
2076,556
982,1540
1166,777
630,335
886,1664
2012,892
374,308
585,931
897,290
1059,108
670,1624
871,1230
703,494
1241,4156
409,66
655,2997
60,621
368,3927
80,481
791,610
944,53
492,880
681,78
2594,3891
242,430
256,400
952,861
917,808
7,26
120,1017
27,770
395,524
750,269
4023,394
727,838
1656,362
139,380
1678,859
549,126
177,409
276,3242
629,2687
23,115
121,266
1084,445
157,1636
563,110
480,1043
1246,113
1329,858
2309,1974
2749,888
2092,3548
216,5471
1355,1408
477,1086
370,907
597,593
1814,1181
405,537
925,1860
587,1397
1849,959
284,302
251,959
522,50
1841,1159
2742,107
1286,1858
363,69
2436,325
428,1850
366,342
463,1094
324,2690
163,792
667,501
18,537
1572,1193
1435,2080
155,134
94,621
1223,438
1327,1592
191,2351
1551,582
870,203
621,582
1207,924
3508,151
318,157
728,719
1068,4
708,371
2989,893
316,3111
907,71
632,3474
954,586
635,1022
397,2532
144,500
623,77
1088,540
972,501
1647,1388
440,641
820,756
2338,2386
369,78
243,1288
787,484
86,186
2020,1128
2026,84
557,116
251,829
299,174
73,388
87,387
2781,2758
1134,267
952,905
891,4458
292,2512
2493,1666
101,316
1142,282
173,220
93,1085
2133,339
598,1085
780,1471
2231,911
140,308
384,545
504,811
2210,4081
2243,3183
3132,994
1050,1088
946,2595
1345,1824
697,2440
4045,50
1725,2647
472,1753
2440,109
1634,1806
1479,642
1595,2350
405,323
904,261
199,550
356,78
559,109
892,2616
822,167
332,2916
4633,1731
1589,2084
778,652
2651,289
25,1994
553,854
984,1960
507,1735
435,103
889,1046
668,1692
1085,1767
1309,1921
2980,2181
183,294
137,914
1133,2457
355,930
84,163
125,4048
362,114
1933,42
673,210
809,962
621,507
2810,951
1487,214
1010,94
40,1170
541,68
2426,832
919,61
1045,1491
1084,640
263,1718
2147,836
217,174
308,114
199,337
852,875
1021,270
305,802
4,643
771,354
228,471
1006,722
165,931
987,1262
1468,417
821,930
1105,996
3524,2983
463,2184
493,1248
516,125
2644,592
142,875
781,520
25,637
2288,2642
172,25
517,639
1973,647
195,1418
13,568
64,1006
373,1833
33,3105
465,42
376,176
343,311
77,521
700,496
851,774
363,1574
763,1159
373,148
678,939
431,862
592,1230
1662,965
1263,1191
4759,364
3009,81
63,623
684,2085
1045,71
670,1131
973,2689
430,78
81,1
237,741
965,306
824,221
375,21
85,138
958,4763
229,916
1478,832
1241,848
749,1059
786,1530
3621,963
2336,2123
855,624
863,1756
642,541
555,1718
1111,2089
565,705
242,419
118,641
394,1706
575,355
2875,341
1935,69
47,160
285,841
692,134
1956,1373
721,1927
848,4447
95,78
764,297
5,730
621,1269
318,3132
544,333
609,877
858,66
2156,436
247,47
5470,1906
183,1012
298,835
2092,2201
2939,349
707,496
2589,1015
630,907
303,879
649,361
4067,1077
398,481
495,1350
506,934
585,612
2014,2279
433,1705
168,389
1116,686
1676,769
279,559
188,218
201,3137
880,1353
28,130
312,717
52,1370
1,191
546,20
117,1164
364,1225
1016,670
813,1891
645,354
547,1443
376,139
969,3538
139,341
132,4035
695,746
178,353
261,115
45,1931
2279,44
3540,1807
2223,371
235,7947
1441,815
1423,399
2306,926
137,754
3060,1903
1095,204
1439,28
2242,405
970,288
1201,340
355,1244
365,66
189,1559
469,767
605,355
489,159
245,219
1055,546
57,264
201,1019
900,1305
950,381
161,175
284,1748
2940,1976
52,808
2071,210
979,26
559,1744
512,1009
985,1999
1035,782
571,1742
83,1033
772,112
3067,2813
2354,1971
90,1747
1599,636
2878,293
250,16
2953,141
623,1620
1154,302
557,5187
957,1471
300,1416
834,884
340,180
3869,474
438,1130
1816,222
1542,283
54,1218
984,105
128,356
165,631
272,484
1499,182
18,1307
793,621
4663,506
1263,379
392,158
121,466
269,21
47,194
1124,573
427,340
3902,1164
841,3321
134,891
729,2181
3390,712
2304,759
1887,453
83,493
590,132
234,3297
452,433
1044,155
174,432
245,33
1812,2281
800,1153
1121,129
688,49
796,77
403,118
2099,222
677,593
844,2368
2594,165
30,2920
58,118
1151,1898
1175,1506
1127,1114
78,2927
465,298
3468,160
109,2536
116,647
1118,560
2484,599
772,488
106,1593
105,1984
1880,550
3269,212
724,1146
1270,270
554,206
1011,1183
509,712
1442,1810
270,372
722,55
1009,1976
801,883
91,983
156,1266
478,182
436,689
1184,1207
357,856
1417,927
791,27
983,680
40,704
109,295
154,102
1675,132
358,914
1407,177
55,222
3849,2722
3119,229
675,3611
7,194
980,1473
2919,2359
160,250
2931,88
266,246
542,1759
1598,403
608,114
1537,130
559,206
564,1940
276,1674
120,480
81,698
2052,946
1549,576
1241,1698
1246,2676
1025,40
480,258
2007,1004
2178,1229
196,266
287,696
2010,55
2062,87
1037,97
681,675
807,1391
1064,198
739,102
1325,1218
37,589
271,660
820,784
1870,2087
446,534
313,2719
114,1235
1222,1411
3429,1101
0,1567
552,300
1385,1544
1172,433
728,373
1095,1409
208,3896
464,871
207,1497
1898,662
2246,225
538,1054
546,943
3020,3352
299,937
2330,36
411,1340
1362,2290
59,244
1356,25
429,1095
829,1391
532,253
2042,40
458,1576
81,222
879,370
811,837
195,1558
537,842
3712,427
650,811
1363,249
480,1658
1234,290
174,660
104,1376
414,517
4369,246
171,886
1126,758
112,1606
1785,696
167,1555
233,365
503,1350
850,781
371,2129
2685,250
1032,3318
2297,270
1475,623
167,2554
1684,393
189,302
39,2265
429,339
72,1829
129,42
38,926
1434,630
39,1312
189,876
206,16
2486,1727
288,173
2723,580
102,302
837,317
784,66
1406,2280
115,350
117,945
2885,592
520,818
32,2750
336,7
230,896
702,332
2308,2471
176,969
322,426
960,601
128,1436
2084,958
322,396
162,2076
1,1706
251,317
249,1259
65,1363
192,188
1842,3427
2443,1107
2005,500
81,521
684,2886
793,2263
5175,341
251,1055
166,1231
985,287
1349,2432
166,734
653,706
127,2691
259,85
31,493
4128,239
360,1779
414,663
2315,1094
568,142
1582,17
370,468
685,32
2306,90
177,52
620,412
649,131
1985,1042
24,400
55,3412
338,35
2138,1221
299,1399
1205,171
217,323
738,2525
526,1083
1433,493
2655,346
1068,2480
260,563
1815,2865
905,1393
926,110
713,1707
106,4457
1506,69
253,1467
731,343
42,1533
664,3693
420,2058
680,628
3186,316
416,691
305,2016
1952,2323
3292,2327
2105,931
53,322
220,1739
468,662
1726,72
99,1235
29,799
5894,117
83,738
197,86
746,55
518,1365
398,299
394,820
467,207
165,202
879,1053
3132,302
845,70
313,974
1884,215
402,1593
2756,1
22,45
1347,97
4887,263
337,2050
174,53
472,1050
359,952
140,1317
637,1398
847,323
293,161
2228,349
385,791
1305,639
948,245
56,1474
126,668
520,381
460,1025
216,448
4083,3387
475,461
384,1498
467,1899
514,1770
1288,562
1544,556
967,396
66,172
220,369
534,92
96,1349
374,786
549,2358
171,2758
2887,147
421,1171
173,39
27,1147
211,1005
2211,636
740,1322
44,427
413,367
2407,64
1160,400
238,1837
325,110
387,125
1148,964
1195,1118
2863,34
1223,145
336,1177
158,252
1062,1142
42,117
4290,1858
2645,1329
1653,902
3581,419
4694,1153
919,2216
404,594
201,550
2021,2563
292,549
709,121
1199,117
1169,287
3426,2099
143,516
1159,1390
2031,1129
41,1670
3065,877
72,2358
304,537
161,1955
1130,109
250,1090
35,37
603,759
450,181
1342,1810
368,862
189,296
173,627
380,442
2015,442
39,532
212,1133
515,1901
1215,687
1098,831
150,399
717,1537
2410,852
1749,852
26,1625
253,395
1295,4
760,4133
2051,1132
76,840
2461,1168
538,1164
2784,702
731,152
1782,187
589,1091
293,3402
155,53
694,1508
463,201
654,149
350,1750
1012,2266
127,1560
455,824
61,994
1065,248
499,287
1605,961
1015,198
800,1709
1432,365
587,156
28,2003
770,5
53,3298
553,875
528,547
186,1309
1501,1111
819,1082
94,76
2081,1155
628,438
797,511
2173,694
174,364
2034,3448
1250,1477
533,995
818,6
891,1609
1016,1893
1523,186
1708,65
2298,730
316,886
4087,321
142,2143
770,297
2185,722
392,461
77,1447
3091,646
1027,229
237,1102
651,589
1074,1520
1311,91
290,153
197,542
1491,1884
29,2347
658,281
818,56
174,785
1825,297
940,171
2239,1233
505,888
1681,49
653,662
496,169
600,330
158,191
280,256
9,796
1961,464
2761,983
940,417
2051,569
7550,540
598,2215
1320,962
96,992
158,28
112,341
118,656
1519,965
452,1183
1291,139
2465,385
139,589
2359,4627
2241,613
325,1001
3973,764
32,1711
1760,145
1044,2586
641,2691
669,1659
346,902
578,938
1187,185
311,84
627,1232
128,226
189,828
834,84
421,140
1651,20
343,2751
1084,1932
1592,261
490,1434
704,4051
3100,1081
144,1698
1311,1063
1449,258
2295,492
159,2482
486,163
185,2669
597,760
916,145
82,553
733,1564
160,1251
1720,637
1859,229
1418,204
262,812
777,917
2221,1647
3970,1557
7494,2839
1278,618
544,3170
808,16
1566,1174
815,180
890,2341
2405,1033
354,1436
387,381
1078,100
151,73
1267,513
609,2324
1627,2128
1569,1008
1580,1054
1067,354
563,1440
974,548
391,473
3198,1466
672,1614
106,2341
322,126
154,174
641,1059
625,291
172,467
739,116
544,89
1730,617
431,236
136,1210
665,434
383,598
105,3816
335,789
143,788
429,548
817,1255
519,212
112,1870
915,1568
1435,2885
586,71
1036,190
1703,1376
645,474
1246,961
606,1075
381,674
2360,736
168,688
723,1999
462,3937
1643,1010
692,87
101,2461
298,1251
97,43
12,625
711,677
945,1680
130,257
1393,48
1835,548
315,177
2158,137
2530,2391
866,128
778,667
4133,1104
572,791
49,255
108,510
300,338
3511,3502
598,714
186,1156
1788,256
4415,53
927,2349
254,116
2941,188
2154,2140
1307,649
778,409
1230,1084
389,154
312,1326
1174,61
698,626
1167,1583
1097,1806
2667,1012
2230,155
1856,307
249,537
2234,342
1833,1410
500,2118
711,166
378,4179
445,2899
431,2389
1647,31
740,502
304,392
1759,2293
463,414
910,2035
53,1552
766,3007
917,543
322,2270
269,721
515,1710
68,2182
2286,699
621,2501
804,419
1442,1119
741,251
1023,955
344,1474
1400,773
246,710
306,1667
346,246
207,443
904,2177
280,1093
2798,16
4608,4904
369,335
465,832
649,306
1462,346
296,1145
1777,553
1730,147
233,959
74,1047
392,1954
1767,833
89,3525
180,609
1338,723
74,812
2890,1117
2513,806
1083,266
417,756
288,1843
1664,358
1364,557
14,98
199,1444
1788,530
274,35
509,407
333,4411
626,831
49,90
7271,744
352,632
1124,1687
2176,520
892,108
1124,198
282,251
2774,1784
565,1089
820,3234
626,1479
265,515
183,1702
726,222
1992,2349
2089,267
582,1267
352,1597
749,200
643,2835
746,253
829,261
1997,1041
686,780
878,353
222,383
271,92
2152,590
893,692
435,1170
77,353
80,82
2193,407
217,875
62,339
79,1107
129,653
481,260
28,380
3884,755
1454,452
201,694
1628,423
3006,1938
601,784
1126,2075
598,283
260,233
970,1478
1357,4246
101,259
497,734
153,1442
2064,114
188,2108
1479,1211
458,486
2915,281
536,434
324,947
1353,1359
493,252
677,1581
19,353
3284,540
1057,305
77,447
170,1293
100,125
1561,469
446,2309
1430,256
326,288
324,1338
4,403
320,1208
448,1694
920,1291
306,1803
139,424
1743,948
153,749
290,520
1038,174
1081,6
2600,274
1997,698
163,108
3463,1009
1785,956
1438,79
662,1988
955,1602
237,144
14,1019
61,1550
259,146
331,1855
1423,26
1535,917
2122,202
1264,1250
98,391
311,377
515,654
255,417
1114,1990
1304,314
1519,11
968,353
581,2814
3,1147
582,689
650,209
32,62
218,842
968,1217
561,961
1958,833
552,432
2425,405
702,1036
2390,296
393,1772
739,1071
1174,777
85,886
1311,262
4249,125
404,449
1586,1138
2298,1865
1257,492
74,237
2322,623
2173,851
277,169
1069,247
682,532
428,299
373,101
14,743
1812,1120
173,57
1909,1428
1290,786
4054,5572
3119,1013
39,557
79,810
778,4129
377,1872
2977,2147
325,1218
1410,24
1253,506
2293,153
128,2789
818,1469
25,2805
2100,13
898,69
1508,971
782,847
2144,663
918,179
1466,153
444,1099
358,735
571,1872
163,492
236,653
271,91
268,338
436,3039
161,401
490,437
3618,208
63,589
3871,616
1010,2252
36,694
48,1800
40,146
388,1771
2358,518
717,1090
419,1476
1785,993
16,466
1066,844
1064,156
850,542
1037,1060
769,4824
677,599
155,2231
1828,356
543,393
903,189
727,4666
713,1907
145,50
142,749
739,734
885,1662
206,4551
549,1451
407,457
62,325
120,364
1492,328
52,191
4189,1619
1016,4243
853,610
1371,1972
934,2744
745,319
30,388
1327,239
2358,275
138,324
263,771
45,704
77,694
181,668
1913,878
442,59
3175,764
1288,945
1609,48
1242,2381
654,714
2526,680
1132,478
939,1047
317,483
272,129
1865,1453
2595,1115
1423,517
946,60
92,4543
884,996
525,4373
4397,206
264,2857
624,1696
1908,975
2,748
1027,1227
2358,20
138,586
28,3486
966,679
3300,830
39,882
96,3275
2794,199
229,519
2087,1671
935,286
233,2221
975,1092
1101,2393
1357,914
3849,836
348,1339
1246,391
1515,127
1854,879
277,2589
2029,1181
149,2058
1594,377
432,864
109,1026
214,551
693,1830
72,4078
593,1812
298,271
235,1411
436,1949
256,1060
652,2807
47,98
115,1710
1133,1652
124,398
33,765
447,134
483,1164
1185,684
551,1744
3611,1242
352,932
1175,1628
1263,1126
1217,99
445,188
470,1870
1289,266
391,420
229,439
758,652
571,1195
487,372
393,281
195,4178
1672,465
1011,79
15,2004
156,2608
209,875
1513,532
790,1363
1290,374
650,2088
693,3001
1859,320
57,909
16,101
638,1328
1619,1877
1342,3718
722,617
1039,821
1248,49
32,398
855,285
3517,688
360,1081
987,1729
24,1230
675,18
7,513
970,2211
1176,566
529,839
2306,777
530,582
813,635
2754,326
1593,222
4185,2137
323,55
186,773
1138,1389
287,648
122,643
516,304
774,40
445,506
185,3
1058,402
2798,3143
825,2096
2754,2667
319,1059
267,1398
127,55
2048,538
496,727
72,1570
300,4564
190,1957
679,8
1293,2032
893,81
2664,577
5399,256
1093,539
257,72
81,311
121,128
3200,2922
665,483
17,138
107,1187
175,130
493,68
15,1820
2701,2425
22,3400
720,807
1314,730
984,250
526,1582
677,3048
1387,1836
570,141
142,203
168,5
1572,606
692,133
580,130
182,1590
2352,2022
140,1938
1826,446
3092,3057
346,1346
2802,2357
459,159
1233,184
848,398
363,2566
1731,157
484,1521
911,1187
1032,816
592,1262
149,1104
5,184
748,705
3495,1994
150,367
422,700
603,681
17,374
1934,233
597,2960
586,1629
996,1967
756,3503
1722,64
289,862
2311,301
514,757
1187,694
268,471
119,109
2379,893
658,3281
17,43
3758,395
1041,3904
1379,54
1359,866
169,2994
686,1167
566,157
909,1023
1516,418
331,2200
368,574
879,2043
2166,1513
421,3288
37,141
1867,2420
2160,2640
399,2028
2141,456
797,3293
147,257
1285,1298
1542,72
1693,156
1346,277
1379,135
675,4
1018,1249
803,2704
1162,1264
219,489
391,938
446,1366
340,485
1182,409
11,1962
59,193
17,1432
2315,485
789,988
799,38
922,2395
1067,541
600,1032
1268,2031
3839,366
393,1613
4318,1016
190,590
98,522
109,598
424,933
283,145
1734,741
317,310
1130,849
503,737
193,647
1707,2593
1294,1103
112,371
85,780
123,2462
997,1200
761,2303
401,44
294,1194
127,1136
1022,1453
2129,2326
3603,1462
1237,692
353,1992
112,355
2259,469
459,819
1655,201
525,782
434,1032
462,1032
2799,86
739,648
744,4097
1080,711
168,1416
1549,297
426,102
257,635
3326,2506
641,1584
709,89
2775,1470
3250,78
796,205
73,142
2033,391
574,23
335,1084
389,312
1417,1746
118,1457
1447,744
533,1120
1283,3476
571,1811
129,254
801,130
14,239
109,919
1128,1751
667,39
3128,786
4216,1235
9,1313
2426,646
197,376
1103,2091
1179,7
129,393
521,1631
1858,411
1265,515
1313,1104
202,4426
190,414
561,2070
927,561
538,1170
249,521
885,2175
267,2484
77,1119
415,2135
904,913
267,381
992,848
1455,670
1399,131
1586,223
1630,1944
1428,419
594,93
1588,211
1720,1258
2167,274
316,349
867,1513
1546,789
742,309
97,918
2642,317
1214,24
157,45
22,1362
300,980
523,1347
2125,147
2588,1449
444,911
453,495
1423,541
160,1601
232,409
1113,701
1519,31
229,341
843,466
276,2083
142,170
2422,1071
622,1286
824,1243
9,410
317,25
185,886
994,1719
956,617
593,2319
639,26
163,1081
340,394
1947,5167
2001,802
159,809
610,254
2127,2216
240,1313
3546,1779
414,1605
610,430
531,315
710,2525
1077,953
2205,47
2226,419
817,83
442,2329
41,413
55,897
696,5
550,987
60,2377
305,33
313,37
3844,8
288,438
733,874
320,990
636,654
1262,33
21,4862
306,19
146,308
3790,1005
105,1426
110,672
1557,197
628,371
94,165
3755,2154
1703,27
267,1140
136,851
645,18
1284,2931
417,144
1122,1346
228,457
867,211
79,172
948,1237
251,2396
3633,1193
198,282
128,192
552,349
459,328
13,4588
958,732
1856,965
651,175
1209,266
1923,2711
673,520
106,315
603,1344
1325,5268
559,1289
1442,267
670,1189
5043,415
1498,1485
3325,1658
2534,485
1420,230
2473,2006
2043,1733
2023,948
206,1453
104,430
229,1061
618,186
274,176
134,363
148,48
1959,1827
367,940
292,1603
1450,678
874,1341
679,843
67,2884
891,213
2033,151
246,852
1886,1888
2954,2349
706,1382
134,850
1383,749
690,1480
1100,725
1414,39
363,309
136,1254
1160,314
275,851
526,231
386,323
81,4216
4105,1721
1660,1137
3765,1073
251,1819
1549,479
56,2171
136,1695
54,2984
835,1833
2935,4112
989,65
1062,1286
297,203
4349,4873
1228,1290
218,1273
52,1322
947,925
465,726
887,2905
24,75
204,713
242,2755
110,513
4,95
1122,817
516,1069
956,1060
1380,5442
1481,136
7325,535
1986,2234
3335,2368
745,794
145,2283
992,718
745,1542
942,2531
1568,65
4308,195
72,1780
38,758
1285,488
624,839
1102,311
12,1178
867,2288
31,852
883,1666
467,956
1078,1322
1124,2725
1912,2756
129,118
913,827
526,582
427,3436
18,121
579,1479
1816,430
1135,2991
2346,2705
1088,70
137,959
639,26
826,1814
124,843
1312,679
375,4653
1435,310
538,2736
2479,3098
513,179
405,895
242,752
1622,251
1101,277
125,1519
233,3230
175,982
61,1098
959,85
652,805
3476,67
3002,207
835,630
1755,110
43,185
1079,98
3089,29
749,1250
4802,1445
181,891
763,1104
2678,382
877,604
39,403
1584,4593
447,627
578,8505
1105,3162
1594,3034
341,1467
59,3134
6,227
176,2010
755,7
218,391
252,816
627,487
1678,173
283,254
2095,273
1589,46
174,404
1331,2328
14,1088
360,371
390,3767
355,151
1080,1162
241,315
78,158
820,1992
1876,493
467,3604
1080,629
1559,280
47,2655
28,103
80,554
561,275
127,1310
1832,380
3,234
834,542
398,400
320,163
1285,906
27,1928
204,70
67,117
460,635
492,119
97,1069
375,2143
418,666
95,2061
2771,852
49,3099
172,187
409,413
513,2684
1208,723
125,6948
6,713
424,3666
862,799
40,630
1116,623
536,122
27,1049
93,252
4454,932
227,56
842,592
1692,1441
440,4941
232,1713
327,99
1249,1151
1168,175
492,410
399,853
612,116
1343,1560
2554,975
463,748
1695,1675
545,1015
252,1467
1212,1180
569,499
2693,1019
358,1867
52,1187
537,2040
1540,200
1992,485
532,648
680,1
291,559
2472,293
1966,35
242,159
149,811
3579,880
362,327
1652,834
2072,1572
547,804
641,664
2283,523
230,515
1395,541
46,117
2823,440
996,1311
150,998
99,2623
649,1169
405,2419
2651,309
3250,785
665,490
2536,704
3142,2254
897,524
1578,371
703,98
503,469
466,221
19,983
392,112
486,459
15,548
815,410
694,346
2116,142
502,253
2279,343
181,199
4514,292
702,2263
